"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Timor-Leste","Urban population with access to safe drinking-water (JMP) (%)",2002,73.3,,2007,84.2,,2012,95.2,,2017,95.2,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Togo","Rural population (1000 inhab)",2002,3476.016,,2007,3831.357,,2012,4215.435,,2017,4588.034,,,,
"Togo","Urban population (1000 inhab)",2002,1775.456,,2007,2166.028,,2012,2644.047,,2017,3209.66,,,,
"Togo","Population density (inhab/km2)",2002,91.5131361155,,2007,104.2500264131,,2012,119.2782003874,,2017,135.5603803487,,,,
"Togo","GDP per capita (current US$/inhab)",2002,323.467149,,2007,443.375771,,2012,564.697109,,2017,593.975597,,,,
"Togo","Human Development Index (HDI) [highest = 1] (-)",2002,0.428,,2007,0.441,,2012,0.484,,2017,0.51,,,,
"Togo","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.6154,,2012,0.5843333333,,2017,0.5881,,,,
"Togo","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,32.518566851,,2007,37.6666347429,,2012,32.9209164297,,2017,28.9667796501,,,,
"Togo","Total population with access to safe drinking-water (JMP) (%)",2002,54.8,,2007,57.9,,2012,61.1,,2017,63.1,,,,
"Togo","Rural population with access to safe drinking-water (JMP) (%)",2002,39.3,,2007,41.2,,2012,43.1,,2017,44.2,,,,
"Togo","Urban population with access to safe drinking-water (JMP) (%)",2002,85.1,,2007,87.5,,2012,89.9,,2017,91.4,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Tokelau","Rural population (1000 inhab)",2002,1.435,,2007,1.141,,2012,1.167,,2017,1.3,,,,
"Tokelau","Urban population (1000 inhab)",2002,0.0,,2007,0.0,,2012,0.0,,2017,0.0,,,,
"Tokelau","Population density (inhab/km2)",2002,143.5,,2007,114.1,,2012,116.7,,2017,130.0,,,,
"Tokelau","GDP per capita (current US$/inhab)",,,,,,,,,,,,,,,
"Tokelau","Human Development Index (HDI) [highest = 1] (-)",,,,,,,,,,,,,,,
"Tokelau","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,,,,,,,,,,,,
"Tokelau","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",,,,,,,,,,,,,,,
"Tokelau","Total population with access to safe drinking-water (JMP) (%)",2002,94.4,,2007,97.4,,2012,100.0,,2017,100.0,,,,
"Tokelau","Rural population with access to safe drinking-water (JMP) (%)",2002,94.4,,2007,97.4,,2012,100.0,,2017,100.0,,,,
"Tokelau","Urban population with access to safe drinking-water (JMP) (%)",,,,,,,,,,,,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Tonga","Rural population (1000 inhab)",2002,76.303,,2007,78.582,,2012,80.356,,2017,82.993,,,,
"Tonga","Urban population (1000 inhab)",2002,22.881,,2007,23.775,,2012,24.595,,2017,25.027,,,,
"Tonga","Population density (inhab/km2)",2002,132.0293333333,,2007,136.7746666667,,2012,136.9826666667,,2017,135.9973333333,,,,
"Tonga","GDP per capita (current US$/inhab)",2002,1829.490096,,2007,2979.594566,,2012,4436.896473,,2017,4558.478241,,,,
"Tonga","Human Development Index (HDI) [highest = 1] (-)",2002,0.676,,2007,0.678,,2012,0.7,,2017,0.717,,,,
"Tonga","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",2002,0.5856,,2007,0.4712,,2012,0.464,,2017,0.6656,,,,
"Tonga","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",,,,,,,,,,,,,,,
"Tonga","Total population with access to safe drinking-water (JMP) (%)",2002,98.6,,2007,98.9,,2012,99.4,,2017,99.6,,,,
"Tonga","Rural population with access to safe drinking-water (JMP) (%)",2002,99.0,,2007,99.1,,2012,99.5,,2017,99.6,,,,
"Tonga","Urban population with access to safe drinking-water (JMP) (%)",2002,97.4,,2007,98.1,,2012,99.2,,2017,99.7,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Trinidad and Tobago","Rural population (1000 inhab)",2002,568.249,,2007,594.531,,2012,621.549,,2017,640.679,,,,
"Trinidad and Tobago","Urban population (1000 inhab)",2002,709.588,,2007,714.729,,2012,720.039,,2017,728.446,,,,
"Trinidad and Tobago","Population density (inhab/km2)",2002,248.9693957115,,2007,255.0586744639,,2012,262.1479532164,,2017,269.7970760234,,,,
"Trinidad and Tobago","GDP per capita (current US$/inhab)",2002,7068.592881,,2007,16574.582127,,2012,19203.520412,,2017,16415.40548,,,,
"Trinidad and Tobago","Human Development Index (HDI) [highest = 1] (-)",2002,0.73,,2007,0.777,,2012,0.784,,2017,0.799,,,,
"Trinidad and Tobago","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.3394,,2012,0.3223333333,,2017,0.3714,,,,
"Trinidad and Tobago","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,255.5564342048,,2007,273.4021628119,,2012,284.9454090104,,2017,276.8668098687,,,,
"Trinidad and Tobago","Total population with access to safe drinking-water (JMP) (%)",2002,93.6,,2007,94.5,,2012,95.1,,2017,95.1,,,,
"Trinidad and Tobago","Rural population with access to safe drinking-water (JMP) (%)",2002,93.6,,2007,94.5,,2012,95.1,,2017,95.1,,,,
"Trinidad and Tobago","Urban population with access to safe drinking-water (JMP) (%)",2002,93.6,,2007,94.5,,2012,95.1,,2017,95.1,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Tunisia","Rural population (1000 inhab)",2002,3531.202,,2007,3521.038,,2012,3568.906,,2017,3616.197,,,,
"Tunisia","Urban population (1000 inhab)",2002,6333.124,,2007,6777.049,,2012,7317.762,,2017,7915.93,,,,
"Tunisia","Population density (inhab/km2)",2002,60.3340321496,,2007,62.9834728929,,2012,66.2979157753,,2017,69.8822993705,,,,
"Tunisia","GDP per capita (current US$/inhab)",2002,2346.00236,,2007,3778.360077,,2012,4137.570216,,2017,3452.359126,,,,
"Tunisia","Human Development Index (HDI) [highest = 1] (-)",2002,0.666,,2007,0.701,,2012,0.721,,2017,0.738,,,,
"Tunisia","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.3175,,2012,0.27375,,2017,0.2404,,,,
"Tunisia","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,293.3265499986,,2007,303.0648267601,,2012,328.8158946285,,2017,426.3807498756,,,,
"Tunisia","Total population with access to safe drinking-water (JMP) (%)",2002,91.1,,2007,94.1,,2012,96.9,,2017,97.7,,,,
"Tunisia","Rural population with access to safe drinking-water (JMP) (%)",2002,78.8,,2007,84.8,,2012,90.8,,2017,93.2,,,,
"Tunisia","Urban population with access to safe drinking-water (JMP) (%)",2002,98.0,,2007,99.0,,2012,100.0,,2017,100.0,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Turkey","Rural population (1000 inhab)",2002,22165.676,,2007,21537.953,,2012,20899.302,,2017,20473.563,,,,
"Turkey","Urban population (1000 inhab)",2002,42977.378,,2007,48059.328,,2012,53670.565,,2017,60271.457,,,,
"Turkey","Population density (inhab/km2)",2002,82.9507442542,,2007,88.5997937225,,2012,95.0544979945,,2017,103.2870057936,,,,
"Turkey","GDP per capita (current US$/inhab)",2002,3660.005677,,2007,9709.489709,,2012,11720.307702,,2017,10560.02154,,,,
"Turkey","Human Development Index (HDI) [highest = 1] (-)",2002,0.672,,2007,0.709,,2012,0.765,,2017,0.805,,,,
"Turkey","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.4788,,2012,0.38,,2017,0.3588,,,,
"Turkey","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,589.4970244008,,2007,564.3282138756,,2012,676.5879381469,,2017,726.9055783383,,,,
"Turkey","Total population with access to safe drinking-water (JMP) (%)",2002,93.8,,2007,96.9,,2012,99.5,,2017,100.0,,,,
"Turkey","Rural population with access to safe drinking-water (JMP) (%)",2002,87.0,,2007,92.5,,2012,98.1,,2017,100.0,,,,
"Turkey","Urban population with access to safe drinking-water (JMP) (%)",2002,97.4,,2007,98.9,,2012,100.0,,2017,100.0,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Turkmenistan","Rural population (1000 inhab)",2002,2472.713,,2007,2552.898,,2012,2677.355,,2017,2812.629,,,,
"Turkmenistan","Urban population (1000 inhab)",2002,2137.289,,2007,2317.239,,2012,2590.484,,2017,2945.446,,,,
"Turkmenistan","Population density (inhab/km2)",2002,9.4447961483,,2007,9.9777525097,,2012,10.7926654374,,2017,11.7960807212,,,,
"Turkmenistan","GDP per capita (current US$/inhab)",2002,1887.197287,,2007,3796.440678,,2012,6675.276276,,2017,6584.696357,,,,
"Turkmenistan","Human Development Index (HDI) [highest = 1] (-)",2002,,,2007,,,2012,0.686,,2017,0.708,,,,
"Turkmenistan","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,,,,,,,,,,,,
"Turkmenistan","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,5657.7740515827,,2007,5739.8748824726,,2012,5306.4788625448,,2017,4855.0914806292,,,,
"Turkmenistan","Total population with access to safe drinking-water (JMP) (%)",2002,59.9,,2007,60.4,,2012,60.4,,2017,60.4,,,,
"Turkmenistan","Rural population with access to safe drinking-water (JMP) (%)",2002,34.6,,2007,34.6,,2012,34.6,,2017,34.6,,,,
"Turkmenistan","Urban population with access to safe drinking-water (JMP) (%)",2002,89.1,,2007,89.1,,2012,89.1,,2017,89.1,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Tuvalu","Rural population (1000 inhab)",2002,5.122,,2007,4.943,,2012,4.632,,2017,4.306,,,,
"Tuvalu","Urban population (1000 inhab)",2002,4.513,,2007,5.3,,2012,6.093,,2017,6.886,,,,
"Tuvalu","Population density (inhab/km2)",2002,319.8666666667,,2007,340.7,,2012,357.9666666667,,2017,379.0,,,,
"Tuvalu","GDP per capita (current US$/inhab)",2002,1612.255763,,2007,2637.475648,,2012,3468.641204,,2017,3923.561196,,,,
"Tuvalu","Human Development Index (HDI) [highest = 1] (-)",,,,,,,,,,,,,,,
"Tuvalu","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,,,,,,,,,,,,
"Tuvalu","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",,,,,,,,,,,,,,,
"Tuvalu","Total population with access to safe drinking-water (JMP) (%)",2002,94.8,,2007,96.9,,2012,97.7,,2017,97.7,,,,
"Tuvalu","Rural population with access to safe drinking-water (JMP) (%)",2002,93.9,,2007,96.1,,2012,97.0,,2017,97.0,,,,
"Tuvalu","Urban population with access to safe drinking-water (JMP) (%)",2002,95.8,,2007,97.6,,2012,98.3,,2017,98.3,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Uganda","Rural population (1000 inhab)",2002,21699.29,,2007,25115.006,,2012,28891.6,,2017,32920.646,,,,
"Uganda","Urban population (1000 inhab)",2002,4018.758,,2007,5475.481,,2012,7415.196,,2017,9942.312,,,,
"Uganda","Population density (inhab/km2)",2002,104.1906727386,,2007,122.0713641068,,2012,143.0706023598,,2017,170.4267770648,,,,
"Uganda","GDP per capita (current US$/inhab)",2002,288.232982,,2007,492.229335,,2012,673.309135,,2017,634.769133,,,,
"Uganda","Human Development Index (HDI) [highest = 1] (-)",2002,0.418,,2007,0.457,,2012,0.497,,2017,0.522,,,,
"Uganda","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",2002,0.6192,,2007,0.58,,2012,0.5375,,2017,0.5381,,,,
"Uganda","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,14.3658881856,,2007,20.0462894601,,2012,18.4324041781,,2017,15.4737137797,,,,
"Uganda","Total population with access to safe drinking-water (JMP) (%)",2002,59.6,,2007,67.7,,2012,75.8,,2017,79.0,,,,
"Uganda","Rural population with access to safe drinking-water (JMP) (%)",2002,55.8,,2007,64.1,,2012,72.5,,2017,75.8,,,,
"Uganda","Urban population with access to safe drinking-water (JMP) (%)",2002,86.8,,2007,90.4,,2012,94.1,,2017,95.5,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Ukraine","Rural population (1000 inhab)",2002,15697.688,,2007,14775.381,,2012,14157.02,,2017,13600.408,,,,
"Ukraine","Urban population (1000 inhab)",2002,32281.904,,2007,31610.974,,2012,31192.313,,2017,30622.539,,,,
"Ukraine","Population density (inhab/km2)",2002,79.4963780963,,2007,76.82272057,,2012,75.3107547014,,2017,73.7100637892,,,,
"Ukraine","GDP per capita (current US$/inhab)",2002,916.142922,,2007,3206.414071,,2012,3876.148163,,2017,2536.92565,,,,
"Ukraine","Human Development Index (HDI) [highest = 1] (-)",2002,0.689,,2007,0.729,,2012,0.742,,2017,0.747,,,,
"Ukraine","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.3546,,2012,0.3343333333,,2017,0.2864,,,,
"Ukraine","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,354.3640304252,,2007,323.2516475902,,2012,289.2387053353,,2017,206.3491289246,,,,
"Ukraine","Total population with access to safe drinking-water (JMP) (%)",2002,97.4,,2007,97.0,,2012,96.5,,2017,96.2,,,,
"Ukraine","Rural population with access to safe drinking-water (JMP) (%)",2002,93.7,,2007,95.2,,2012,96.8,,2017,97.8,,,,
"Ukraine","Urban population with access to safe drinking-water (JMP) (%)",2002,99.3,,2007,97.8,,2012,96.4,,2017,95.5,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"United Arab Emirates","Rural population (1000 inhab)",2002,664.034,,2007,1026.131,,2012,1357.387,,2017,1292.709,,,,
"United Arab Emirates","Urban population (1000 inhab)",2002,2843.198,,2007,5017.936,,2012,7543.066,,2017,8107.436,,,,
"United Arab Emirates","Population density (inhab/km2)",2002,41.6121650718,,2007,73.7899282297,,2012,109.3492344498,,2017,133.584947902,,,,
"United Arab Emirates","GDP per capita (current US$/inhab)",2002,31720.544451,,2007,43230.270183,,2012,42086.695776,,2017,40180.344045,,,,
"United Arab Emirates","Human Development Index (HDI) [highest = 1] (-)",2002,0.793,,2007,0.819,,2012,0.832,,2017,0.864,,,,
"United Arab Emirates","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",2002,0.6166,,2007,0.456,,2012,0.2406666667,,2017,0.2322,,,,
"United Arab Emirates","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,926.1971472541,,2007,648.0961244241,,2012,437.3415758036,,2017,421.409766398,,,,
"United Arab Emirates","Total population with access to safe drinking-water (JMP) (%)",2002,99.7,,2007,99.6,,2012,99.6,,2017,99.6,,,,
"United Arab Emirates","Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,,2007,100.0,,2012,100.0,,2017,100.0,,,,
"United Arab Emirates","Urban population with access to safe drinking-water (JMP) (%)",2002,99.6,,2007,99.6,,2012,99.6,,2017,99.6,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"United Kingdom","Rural population (1000 inhab)",2002,12435.493,,2007,11988.805,,2012,11669.597,,2017,11156.164,,,,
"United Kingdom","Urban population (1000 inhab)",2002,46913.46,,2007,49425.855,,2012,52580.733,,2017,55025.421,,,,
"United Kingdom","Population density (inhab/km2)",2002,243.5297976274,,2007,252.2686342925,,2012,264.8713599606,,2017,273.9110094003,,,,
"United Kingdom","GDP per capita (current US$/inhab)",2002,30066.436326,,2007,50493.777054,,2012,42099.202889,,2017,40286.571861,,,,
"United Kingdom","Human Development Index (HDI) [highest = 1] (-)",2002,0.874,,2007,0.892,,2012,0.897,,2017,0.919,,,,
"United Kingdom","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",2002,0.2232,,2007,0.2084,,2012,0.1943333333,,2017,0.1774,,,,
"United Kingdom","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,234.8368499135,,2007,138.5237581832,,2012,127.2988807865,,2017,126.1849300695,,,,
"United Kingdom","Total population with access to safe drinking-water (JMP) (%)",2002,100.0,,2007,100.0,,2012,100.0,,2017,100.0,,,,
"United Kingdom","Rural population with access to safe drinking-water (JMP) (%)",2002,100.0,,2007,100.0,,2012,100.0,,2017,100.0,,,,
"United Kingdom","Urban population with access to safe drinking-water (JMP) (%)",2002,100.0,,2007,100.0,,2012,100.0,,2017,100.0,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"United Republic of Tanzania","Rural population (1000 inhab)",2002,27785.622,,2007,30972.693,,2012,34606.978,,2017,38367.191,,,,
"United Republic of Tanzania","Urban population (1000 inhab)",2002,8320.186,,2007,10951.022,,2012,14476.019,,2017,18942.828,,,,
"United Republic of Tanzania","Population density (inhab/km2)",2002,37.3005257046,,2007,42.9445941096,,2012,49.6706745487,,2017,57.7011918083,,,,
"United Republic of Tanzania","GDP per capita (current US$/inhab)",2002,372.611276,,2007,534.339064,,2012,822.572401,,2017,954.877401,,,,
"United Republic of Tanzania","Human Development Index (HDI) [highest = 1] (-)",2002,0.412,,2007,0.461,,2012,0.501,,2017,0.522,,,,
"United Republic of Tanzania","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.5734,,2012,0.554,,2017,0.5469,,,,
"United Republic of Tanzania","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,146.7109410703,,2007,127.4291989949,,2012,110.1735637429,,2017,94.8402460512,,,,
"United Republic of Tanzania","Total population with access to safe drinking-water (JMP) (%)",2002,54.4,,2007,54.9,,2012,55.4,,2017,55.6,,,,
"United Republic of Tanzania","Rural population with access to safe drinking-water (JMP) (%)",2002,45.4,,2007,45.4,,2012,45.5,,2017,45.5,,,,
"United Republic of Tanzania","Urban population with access to safe drinking-water (JMP) (%)",2002,84.7,,2007,81.8,,2012,78.9,,2017,77.2,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"United States of America","Rural population (1000 inhab)",2002,59200.835,,2007,59309.491,,2012,59160.759,,2017,58215.947,,,,
"United States of America","Urban population (1000 inhab)",2002,228306.012,,2007,241285.684,,2012,254174.664,,2017,266243.516,,,,
"United States of America","Population density (inhab/km2)",2002,29.8254176949,,2007,31.2092496597,,2012,31.9425891852,,2017,33.0594442987,,,,
"United States of America","GDP per capita (current US$/inhab)",2002,38038.808864,,2007,48077.484943,,2012,51692.230789,,2017,60159.823417,,,,
"United States of America","Human Development Index (HDI) [highest = 1] (-)",2002,0.886,,2007,0.902,,2012,0.916,,2017,0.919,,,,
"United States of America","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",,,,2007,0.2868,,2012,0.2696666667,,2017,0.28,,,,
"United States of America","Total water withdrawal per capita (m<sup>3</sup>/year per inhabitant)",2002,1951.2577650995,,2007,1768.7461451721,,2012,1493.644749682,,2017,1366.6897379833,,,,
"United States of America","Total population with access to safe drinking-water (JMP) (%)",2002,98.9,,2007,99.0,,2012,99.1,,2017,99.2,,,,
"United States of America","Rural population with access to safe drinking-water (JMP) (%)",2002,96.2,,2007,97.1,,2012,98.0,,2017,98.2,,,,
"United States of America","Urban population with access to safe drinking-water (JMP) (%)",2002,99.6,,2007,99.5,,2012,99.4,,2017,99.4,,,,

"",,,"1998-2002",,,"2003-2007",,,"2008-2012",,,"2013-2017",,,"2018-2022",
"Uruguay","Rural population (1000 inhab)",2002,247.27,,2007,207.762,,2012,178.688,,2017,164.541,,,,
"Uruguay","Urban population (1000 inhab)",2002,3080.503,,2007,3131.979,,2012,3218.089,,2017,3292.209,,,,
"Uruguay","Population density (inhab/km2)",2002,18.8743615935,,2007,18.9067585972,,2012,19.1747531495,,2017,19.5019918284,,,,
"Uruguay","GDP per capita (current US$/inhab)",2002,4088.771652,,2007,7009.69532,,2012,15092.093698,,2017,17221.407798,,,,
"Uruguay","Human Development Index (HDI) [highest = 1] (-)",2002,0.747,,2007,0.763,,2012,0.788,,2017,0.807,,,,
"Uruguay","Gender Inequality Index (GII) [equality = 0; inequality = 1) (-)",2002,0.3962,,2007,0.3744,,2012,0.3616666667,,2017,0.3128,,,,
