

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Mauritania",478,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,11.8263157895,"E","","0"
"Mauritania",478,"SDG 6.4.2. Water Stress",4550,2017,13.2462173315,"E","","0"
"Mauritania",478,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.8327132725,"I","","0"
"Mauritius",480,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,22.1737549982,"E","","0"
"Mauritius",480,"SDG 6.4.2. Water Stress",4550,2017,22.1737549982,"E","","0"
"Mauritius",480,"SDG 6.4.1. Water Use Efficiency",4551,2017,17.6001470122,"E","","0"
"Mexico",484,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,19.0175973396,"E","","0"
"Mexico",484,"SDG 6.4.2. Water Stress",4550,2017,32.9497201674,"E","","0"
"Mexico",484,"SDG 6.4.1. Water Use Efficiency",4551,2017,12.9355720687,"E","","0"
"Mongolia",496,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3287356322,"I","","0"
"Mongolia",496,"SDG 6.4.2. Water Stress",4550,2017,3.3950073421,"E","","0"
"Mongolia",496,"SDG 6.4.1. Water Use Efficiency",4551,2017,22.2555906908,"I","","0"
"Montenegro",499,"SDG 6.4.1. Water Use Efficiency",4551,2017,20.8489013122,"I","","0"
"Morocco",504,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,36.4586206897,"I","","0"
"Morocco",504,"SDG 6.4.2. Water Stress",4550,2017,50.7512120194,"E","","0"
"Morocco",504,"SDG 6.4.1. Water Use Efficiency",4551,2017,8.4352958172,"I","","0"
"Mozambique",508,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.6784891755,"I","","0"
"Mozambique",508,"SDG 6.4.2. Water Stress",4550,2017,1.7514863258,"E","","0"
"Mozambique",508,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.6199412205,"I","","0"
"Myanmar",104,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.8456071245,"I","","0"
"Myanmar",104,"SDG 6.4.2. Water Stress",4550,2017,5.8015013966,"E","","0"
"Myanmar",104,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.7725209707,"I","","0"
"Namibia",516,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.7063392633,"I","","0"
"Namibia",516,"SDG 6.4.2. Water Stress",4550,2017,0.8615525672,"E","","0"
"Namibia",516,"SDG 6.4.1. Water Use Efficiency",4551,2017,35.2035981572,"I","","0"
"Nepal",524,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.5181255947,"E","","0"
"Nepal",524,"SDG 6.4.2. Water Stress",4550,2017,8.3118326623,"E","","0"
"Nepal",524,"SDG 6.4.1. Water Use Efficiency",4551,2017,2.127185275,"I","","0"
"Netherlands",528,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.7784615385,"E","","0"
"Netherlands",528,"SDG 6.4.2. Water Stress",4550,2017,15.1668881716,"E","","0"
"Netherlands",528,"SDG 6.4.1. Water Use Efficiency",4551,2017,44.2093052189,"I","","0"
"New Zealand",554,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,3.0198776758,"I","","0"
"New Zealand",554,"SDG 6.4.2. Water Stress",4550,2017,8.0480847596,"E","","0"
"New Zealand",554,"SDG 6.4.1. Water Use Efficiency",4551,2017,33.3031227785,"I","","0"
"Nicaragua",558,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.9380622417,"E","","0"
"Nicaragua",558,"SDG 6.4.2. Water Stress",4550,2017,2.6924284717,"E","","0"
"Nicaragua",558,"SDG 6.4.1. Water Use Efficiency",4551,2017,6.9553928445,"I","","0"
"Niger",562,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,5.131277533,"I","","0"
"Niger",562,"SDG 6.4.2. Water Stress",4550,2017,7.4539249147,"E","","0"
"Niger",562,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.6039932688,"E","","0"
"Nigeria",566,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.357791754,"E","","0"
"Nigeria",566,"SDG 6.4.2. Water Stress",4550,2017,9.6682170543,"E","","0"
"Nigeria",566,"SDG 6.4.1. Water Use Efficiency",4551,2017,30.8160380143,"I","","0"
"North Macedonia",807,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,16.3125,"I","","0"
"North Macedonia",807,"SDG 6.4.2. Water Stress",4550,2017,25.266214908,"E","","0"
"North Macedonia",807,"SDG 6.4.1. Water Use Efficiency",4551,2017,10.1734253341,"I","","0"
"Norway",578,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.6847582697,"E","","0"
"Norway",578,"SDG 6.4.2. Water Stress",4550,2017,2.0464638783,"E","","0"
"Norway",578,"SDG 6.4.1. Water Use Efficiency",4551,2017,128.7703217022,"I","","0"
"Oman",512,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,116.7142857143,"I","","0"
"Oman",512,"SDG 6.4.2. Water Stress",4550,2017,116.7142857143,"I","","0"
"Oman",512,"SDG 6.4.1. Water Use Efficiency",4551,2017,37.1225900436,"E","","0"
"Pakistan",586,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,81.0372771475,"E","","0"
"Pakistan",586,"SDG 6.4.2. Water Stress",4550,2017,122.6918593951,"E","","0"
"Pakistan",586,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.4355679232,"I","","0"
"Palestine",275,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,34.4086021505,"E","","0"
"Palestine",275,"SDG 6.4.2. Water Stress",4550,2017,41.0783055199,"E","","0"
"Palestine",275,"SDG 6.4.1. Water Use Efficiency",4551,2017,34.7489704228,"I","","0"
"Panama",591,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.8696089129,"E","","0"
"Panama",591,"SDG 6.4.2. Water Stress",4550,2017,0.9010711098,"E","","0"
"Panama",591,"SDG 6.4.1. Water Use Efficiency",4551,2017,46.509821103,"I","","0"
"Papua New Guinea",598,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.0489513109,"I","","0"
"Papua New Guinea",598,"SDG 6.4.2. Water Stress",4550,2017,0.1322428331,"E","","0"
"Paraguay",600,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.6222760915,"I","","0"
"Paraguay",600,"SDG 6.4.2. Water Stress",4550,2017,1.835399711,"E","","0"
"Paraguay",600,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.6155031771,"I","","0"
"Peru",604,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.8566656027,"I","","0"
"Peru",604,"SDG 6.4.2. Water Stress",4550,2017,3.0010316516,"E","","0"
"Peru",604,"SDG 6.4.1. Water Use Efficiency",4551,2017,11.0235258213,"I","","0"
"Philippines",608,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,19.363256785,"E","","0"
"Philippines",608,"SDG 6.4.2. Water Stress",4550,2017,28.3552430449,"E","","0"
"Philippines",608,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.375686298,"E","","0"
"Poland",616,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,16.6611570248,"E","","0"
"Poland",616,"SDG 6.4.2. Water Stress",4550,2017,34.8909657321,"E","","0"
"Poland",616,"SDG 6.4.1. Water Use Efficiency",4551,2017,43.5702218161,"E","","0"
"Portugal",620,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,11.8165374677,"I","","0"
"Portugal",620,"SDG 6.4.2. Water Stress",4550,2017,18.3765320474,"E","","0"
"Portugal",620,"SDG 6.4.1. Water Use Efficiency",4551,2017,16.051553713,"I","","0"
"Puerto Rico",630,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,12.323943662,"I","","0"
"Puerto Rico",630,"SDG 6.4.2. Water Stress",4550,2017,19.5356106274,"E","","0"
"Puerto Rico",630,"SDG 6.4.1. Water Use Efficiency",4551,2017,30.298829628,"I","","0"
"Qatar",634,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,432.4137931034,"I","","0"
"Qatar",634,"SDG 6.4.2. Water Stress",4550,2017,432.4137931034,"I","","0"
"Qatar",634,"SDG 6.4.1. Water Use Efficiency",4551,2017,191.6389489422,"E","","0"
"Republic of Korea",410,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,41.8895265423,"I","","0"
"Republic of Korea",410,"SDG 6.4.2. Water Stress",4550,2017,85.2218330414,"E","","0"
"Republic of Korea",410,"SDG 6.4.1. Water Use Efficiency",4551,2017,52.4450097826,"I","","0"
"Republic of Moldova",498,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,6.8459657702,"E","","0"
"Republic of Moldova",498,"SDG 6.4.2. Water Stress",4550,2017,12.474012474,"E","","0"
"Republic of Moldova",498,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.5993227595,"E","","0"
"Romania",642,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,3.1946606292,"E","","0"
"Romania",642,"SDG 6.4.2. Water Stress",4550,2017,6.3411665574,"E","","0"
"Romania",642,"SDG 6.4.1. Water Use Efficiency",4551,2017,25.4789127188,"E","","0"
"Russian Federation",643,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.4232854449,"E","","0"
"Russian Federation",643,"SDG 6.4.2. Water Stress",4550,2017,4.0961687054,"E","","0"
"Russian Federation",643,"SDG 6.4.1. Water Use Efficiency",4551,2017,18.7394645999,"I","","0"
"Rwanda",646,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3827067669,"E","","0"
"Rwanda",646,"SDG 6.4.2. Water Stress",4550,2017,6.0894039735,"E","","0"
"Rwanda",646,"SDG 6.4.1. Water Use Efficiency",4551,2017,31.5170718382,"I","","0"
"Saint Kitts and Nevis",659,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,50.8333333333,"I","","0"
"Saint Kitts and Nevis",659,"SDG 6.4.2. Water Stress",4550,2017,50.8333333333,"I","","0"
"Saint Lucia",662,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,14.3,"I","","0"
"Saint Lucia",662,"SDG 6.4.2. Water Stress",4550,2017,14.3,"I","","0"
"Saint Vincent and the Grenadines",670,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,7.9,"I","","0"
"Saint Vincent and the Grenadines",670,"SDG 6.4.2. Water Stress",4550,2017,7.9,"I","","0"
"Sao Tome and Principe",678,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.876146789,"I","","0"
"Sao Tome and Principe",678,"SDG 6.4.2. Water Stress",4550,2017,1.876146789,"I","","0"
"Sao Tome and Principe",678,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.4896411461,"I","","0"
"Saudi Arabia",682,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,883.3333333333,"E","","0"
"Saudi Arabia",682,"SDG 6.4.2. Water Stress",4550,2017,883.3333333333,"E","","0"
"Saudi Arabia",682,"SDG 6.4.1. Water Use Efficiency",4551,2017,28.2709852378,"E","","0"
"Senegal",686,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,5.699127534,"I","","0"
"Senegal",686,"SDG 6.4.2. Water Stress",4550,2017,11.8072833599,"E","","0"
"Senegal",686,"SDG 6.4.1. Water Use Efficiency",4551,2017,6.9448740267,"E","","0"
"Serbia",688,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,3.3150431566,"E","","0"
"Serbia",688,"SDG 6.4.2. Water Stress",4550,2017,6.0599571734,"E","","0"
"Serbia",688,"SDG 6.4.1. Water Use Efficiency",4551,2017,5.911265871,"E","","0"
"Seychelles",690,"SDG 6.4.1. Water Use Efficiency",4551,2017,89.3230354093,"I","","0"
"Sierra Leone",694,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.132625,"I","","0"
"Sierra Leone",694,"SDG 6.4.2. Water Stress",4550,2017,0.4957943925,"E","","0"
"Sierra Leone",694,"SDG 6.4.1. Water Use Efficiency",4551,2017,8.1976020819,"I","","0"
"Singapore",702,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,82.0166666667,"E","","0"
"Singapore",702,"SDG 6.4.2. Water Stress",4550,2017,82.0166666667,"E","","0"
"Slovakia",703,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.1103792415,"E","","0"
"Slovakia",703,"SDG 6.4.2. Water Stress",4550,2017,2.3937177281,"E","","0"
"Slovakia",703,"SDG 6.4.1. Water Use Efficiency",4551,2017,146.1561716503,"E","","0"
"Slovenia",705,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.9224976467,"E","","0"
"Slovenia",705,"SDG 6.4.2. Water Stress",4550,2017,6.2974983097,"E","","0"
"Slovenia",705,"SDG 6.4.1. Water Use Efficiency",4551,2017,42.5463375848,"E","","0"
"Somalia",706,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,22.4353741497,"I","","0"
"Somalia",706,"SDG 6.4.2. Water Stress",4550,2017,24.527740592,"E","","0"
"Somalia",706,"SDG 6.4.1. Water Use Efficiency",4551,2017,0.1979975633,"I","","0"
"South Africa",710,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,37.740993184,"E","","0"
"South Africa",710,"SDG 6.4.2. Water Stress",4550,2017,62.055715658,"E","","0"
"South Africa",710,"SDG 6.4.1. Water Use Efficiency",4551,2017,14.6590967647,"I","","0"
"South Sudan",728,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3292929293,"E","","0"
"South Sudan",728,"SDG 6.4.2. Water Stress",4550,2017,4.2260757868,"E","","0"
"South Sudan",728,"SDG 6.4.1. Water Use Efficiency",4551,2017,19.1798047394,"I","","0"
"Spain",724,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,28.0035874439,"E","","0"
"Spain",724,"SDG 6.4.2. Water Stress",4550,2017,42.5685071575,"E","","0"
"Spain",724,"SDG 6.4.1. Water Use Efficiency",4551,2017,35.9778306422,"E","","0"
"Sri Lanka",144,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,24.5189393939,"I","","0"
"Sri Lanka",144,"SDG 6.4.2. Water Stress",4550,2017,90.7854137447,"E","","0"
"Sri Lanka",144,"SDG 6.4.1. Water Use Efficiency",4551,2017,5.8144642479,"I","","0"
"Sudan",729,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,71.2566137566,"E","","0"
"Sudan",729,"SDG 6.4.2. Water Stress",4550,2017,118.6563876652,"E","","0"
"Sudan",729,"SDG 6.4.1. Water Use Efficiency",4551,2017,2.6549305465,"I","","0"
"Suriname",740,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.6221212121,"I","","0"
"Suriname",740,"SDG 6.4.2. Water Stress",4550,2017,3.950609365,"E","","0"
"Suriname",740,"SDG 6.4.1. Water Use Efficiency",4551,2017,6.9003118703,"E","","0"
"Sweden",752,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.3649425287,"I","","0"
"Sweden",752,"SDG 6.4.2. Water Stress",4550,2017,3.4271284271,"E","","0"
"Sweden",752,"SDG 6.4.1. Water Use Efficiency",4551,2017,194.0764722893,"I","","0"
"Switzerland",756,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,3.241,"E","","7014"
"Switzerland",756,"SDG 6.4.2. Water Stress",4550,2017,6.613,"E","","7014"
"Switzerland",756,"SDG 6.4.1. Water Use Efficiency",4551,2017,390.4934881887,"I","","0"
"Syrian Arab Republic",760,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,83.1115343411,"E","","0"
"Syrian Arab Republic",760,"SDG 6.4.2. Water Stress",4550,2017,124.360138926,"E","","0"
"Syrian Arab Republic",760,"SDG 6.4.1. Water Use Efficiency",4551,2017,0.9806607269,"I","","0"
"Tajikistan",762,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,47.5572797809,"I","","0"
"Tajikistan",762,"SDG 6.4.2. Water Stress",4550,2017,68.7412587413,"E","","0"
"Tajikistan",762,"SDG 6.4.1. Water Use Efficiency",4551,2017,0.6855031497,"I","","0"
"Thailand",764,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,13.0655935797,"I","","0"
"Thailand",764,"SDG 6.4.2. Water Stress",4550,2017,23.0139351833,"E","","0"
"Thailand",764,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.2343182064,"I","","0"
"Timor-Leste",626,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,14.2665855143,"I","","0"
"Timor-Leste",626,"SDG 6.4.2. Water Stress",4550,2017,28.2682103232,"E","","0"
"Timor-Leste",626,"SDG 6.4.1. Water Use Efficiency",4551,2017,2.2297192879,"I","","0"
"Togo",768,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.5170068027,"E","","0"
"Togo",768,"SDG 6.4.2. Water Stress",4550,2017,3.391634981,"E","","0"
"Togo",768,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.4051660832,"I","","0"
"Trinidad and Tobago",780,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.7552083333,"I","","0"
"Trinidad and Tobago",780,"SDG 6.4.2. Water Stress",4550,2017,20.3264812576,"E","","0"
"Trinidad and Tobago",780,"SDG 6.4.1. Water Use Efficiency",4551,2017,58.5755782246,"E","","0"
"Tunisia",788,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,103.315276273,"E","","0"
"Tunisia",788,"SDG 6.4.2. Water Stress",4550,2017,121.0674656578,"E","","0"
"Tunisia",788,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.8341194552,"I","","0"
"Turkey",792,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,28.3601134216,"E","","0"
"Turkey",792,"SDG 6.4.2. Water Stress",4550,2017,44.5740176781,"E","","0"
"Turkey",792,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.603152543,"I","","0"
"Turkmenistan",795,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,112.517666061,"I","","0"
"Turkmenistan",795,"SDG 6.4.2. Water Stress",4550,2017,143.5600206079,"E","","0"
"Turkmenistan",795,"SDG 6.4.1. Water Use Efficiency",4551,2017,1.4367895365,"E","","0"
"Uganda",800,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.0599001664,"I","","0"
"Uganda",800,"SDG 6.4.2. Water Stress",4550,2017,5.8279963403,"E","","0"
"Uganda",800,"SDG 6.4.1. Water Use Efficiency",4551,2017,28.4657779257,"I","","0"
"Ukraine",804,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.9264034687,"E","","0"
"Ukraine",804,"SDG 6.4.2. Water Stress",4550,2017,11.1881316403,"E","","0"
"Ukraine",804,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.7495107124,"E","","0"
"United Arab Emirates",784,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1708.0,"E","","0"
"United Arab Emirates",784,"SDG 6.4.2. Water Stress",4550,2017,1708.0,"E","","0"
"United Arab Emirates",784,"SDG 6.4.1. Water Use Efficiency",4551,2017,92.7737627503,"E","","0"
"United Kingdom",826,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,5.7272108844,"I","","0"
"United Kingdom",826,"SDG 6.4.2. Water Stress",4550,2017,14.3546462063,"E","","0"
"United Kingdom",826,"SDG 6.4.1. Water Use Efficiency",4551,2017,319.7364281786,"I","","0"
"United Republic of Tanzania",834,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,5.384855095,"I","","0"
"United Republic of Tanzania",834,"SDG 6.4.2. Water Stress",4550,2017,12.9632408102,"E","","0"
"United Republic of Tanzania",834,"SDG 6.4.1. Water Use Efficiency",4551,2017,6.9151704348,"E","","0"
"United States of America",840,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,14.4801600448,"E","","0"
"United States of America",840,"SDG 6.4.2. Water Stress",4550,2017,28.1619842696,"E","","0"
"United States of America",840,"SDG 6.4.1. Water Use Efficiency",4551,2017,42.378501264,"I","","0"
"Uruguay",858,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.1254355401,"I","","0"
"Uruguay",858,"SDG 6.4.2. Water Stress",4550,2017,9.7860962567,"E","","0"
